accession,name,ncbi_group,group,strain,biosample,bioproject,study,source,reference,status,size,gc,replicons,wgs,scaffolds,CDS,release_date,genbank_ftp,refseq_ftp
GCA_001556045.1,Bradyrhizobium sp. CCH5-F6,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCH5-F6,SAMN04299426,PRJna299404,isolate,isolate,na,Contig,8.16315,64.1,,LSIC01,222,7383,2016-02-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/556/045/GCA_001556045.1_ASM155604v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/556/045/GCF_001556045.1_ASM155604v1
GCA_001556675.1,Xylophilus ampelinus,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,CCH5-B3,SAMN04299458,PRJna299404,isolate,isolate,na,Contig,6.01999,68.3,,LSJH01,1406,5264,2016-02-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/556/675/GCA_001556675.1_ASM155667v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/556/675/GCF_001556675.1_ASM155667v1
GCA_001557035.1,Rhodospirillaceae bacterium CCH5-H10,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCH5-H10,SAMN04299486,PRJna299404,isolate,isolate,na,Contig,5.92129,66.2,,LSKJ01,892,5399,2016-02-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/557/035/GCA_001557035.1_ASM155703v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/557/035/GCF_001557035.1_ASM155703v1
GCA_001558395.2,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,FDAARGOS_179,SAMN03996260,PRJna231221,FDA-ARGOS,human_associated,Sichtig et al. 2019 nat Comm,Complete,4.10086,67.7,chromosome:NZ_CP014153.1/CP014153.2,,1,3418,2016-02-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/395/GCA_001558395.2_ASM155839v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/558/395/GCF_001558395.1_ASM155839v2
GCA_001571365.1,Achromobacter denitrificans NBRC 15125,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,NBRC 15125,SAMD00046748,PRJDB698,isolate,isolate,na,Contig,6.70025,67.6,,BCTQ01,98,6079,2016-02-18T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/571/365/GCA_001571365.1_ASM157136v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/571/365/GCF_001571365.1_ASM157136v1
GCA_001580035.1,Sphingobium sp. 22B,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,22B,SAMN04511039,PRJna313003,environmental isolate,terrestrial,Madueno et al. 2016,Contig,5.36785,64.4,,LTAB01,107,4847,2016-03-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/580/035/GCA_001580035.1_ASM158003v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/580/035/GCF_001580035.1_ASM158003v1
GCA_001580545.1,Paraburkholderia monticola,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,JC2948,SAMN02676640,PRJna240348,isolate,terrestrial,Baek et al. 2015,Contig,7.84538,63.8,,LRBG01,39,6887,2016-03-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/580/545/GCA_001580545.1_ASM158054v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/580/545/GCF_001580545.1_ASM158054v1
GCA_001583545.1,Mycobacterium avium subsp. hominissuis,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,MAH-P-10091-06,SAMN04208087,PRJna299461,Mycobacterium avium subsp. hominissuis genome sequencing,human_associated,Shoulah et al. 2018 plasmid,Scaffold,5.15839,69.2,,LnaV01,170,4559,2016-03-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/583/545/GCA_001583545.1_ASM158354v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/583/545/GCF_001583545.1_ASM158354v1
GCA_001590795.1,Bradyrhizobium sp. AT1,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,AT1,SAMN03276517,PRJna271718,isolate,plant_associated,na,Scaffold,7.53484,64.2,,JXDL01,8,6673,2016-03-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/590/795/GCA_001590795.1_ASM159079v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/590/795/GCF_001590795.1_ASM159079v1
GCA_001591365.1,Variovorax paradoxus NBRC 15149,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,NBRC 15149,SAMD00046749,PRJDB1090,isolate,isolate,na,Contig,6.66427,67.7,,BCUT01,16,6173,2016-02-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/591/365/GCA_001591365.1_ASM159136v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/591/365/GCF_001591365.1_ASM159136v1
GCA_001593325.1,Bradyrhizobium sp. DOA1,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,DOA1,SAMN03276511,PRJna271717,isolate,plant_associated,na,Scaffold,7.5431,63.6,,JXJM01,4,6648,2016-03-16T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/593/325/GCA_001593325.1_ASM159332v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/593/325/GCF_001593325.1_ASM159332v1
GCA_001595995.1,Bradyrhizobium liaoningense,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCNWSX0360,SAMN04549276,PRJna315066,nodule strain,plant_associated,na,Contig,8.59056,63.7,,LUKO01,242,7651,2016-03-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/595/995/GCA_001595995.1_ASM159599v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/595/995/GCF_001595995.1_ASM159599v1
GCA_001598395.1,Sphingomonas koreensis NBRC 16723,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,NBRC 16723,SAMD00046761,PRJDB325,isolate,isolate,Lee et al. 2001,Contig,4.33186,66.2,,BCYW01,60,4010,2016-03-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/598/395/GCA_001598395.1_ASM159839v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/598/395/GCF_001598395.1_ASM159839v1
GCA_001598515.1,Sphingobium chlorophenolicum NBRC 16172,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,NBRC 16172,SAMD00046714,PRJDB323,isolate,isolate,Takeuchi et al. 2001,Contig,4.74695,64.3,,BCZC01,334,4343,2016-03-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/598/515/GCA_001598515.1_ASM159851v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/598/515/GCF_001598515.1_ASM159851v1
GCA_001601775.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I517,SAMN03216671,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Contig,4.13274,67.7,,JWLB01,4,3635,2016-03-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/601/775/GCA_001601775.1_ASM160177v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/601/775/GCF_001601775.1_ASM160177v1
GCA_001601785.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I488,SAMN03251820,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Contig,4.10946,67.7,,JWLA01,3,3611,2016-03-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/601/785/GCA_001601785.1_ASM160178v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/601/785/GCF_001601785.1_ASM160178v1
GCA_001605035.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H374,SAMN03249361,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10744,67.7,chromosome:NZ_CP010838.1/CP010838.1,,1,3632,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/035/GCA_001605035.1_ASM160503v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/035/GCF_001605035.1_ASM160503v1
GCA_001605055.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H378,SAMN03249363,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10753,67.7,chromosome:NZ_CP010839.1/CP010839.1,,1,3606,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/055/GCA_001605055.1_ASM160505v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/055/GCF_001605055.1_ASM160505v1
GCA_001605075.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H379,SAMN03249364,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10533,67.7,chromosome:NZ_CP010840.1/CP010840.1,,1,3617,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/075/GCA_001605075.1_ASM160507v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/075/GCF_001605075.1_ASM160507v1
GCA_001605095.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H380,SAMN03249365,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10429,67.7,chromosome:NZ_CP010841.1/CP010841.1,,1,3616,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/095/GCA_001605095.1_ASM160509v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/095/GCF_001605095.1_ASM160509v1
GCA_001605115.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H559,SAMN03249368,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10649,67.7,chromosome:NZ_CP010844.1/CP010844.1,,1,3608,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/115/GCA_001605115.1_ASM160511v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/115/GCF_001605115.1_ASM160511v1
GCA_001605135.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H375,SAMN03249362,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.11105,67.7,chromosome:NZ_CP010961.1/CP010961.1,,1,3599,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/135/GCA_001605135.1_ASM160513v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/135/GCF_001605135.1_ASM160513v1
GCA_001605155.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H627,SAMN03249372,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10741,67.7,chromosome:NZ_CP010962.1/CP010962.1,,1,3615,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/155/GCA_001605155.1_ASM160515v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/155/GCF_001605155.1_ASM160515v1
GCA_001605175.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H489,SAMN03249366,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10636,67.7,chromosome:NZ_CP010842.1/CP010842.1,,1,3619,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/175/GCA_001605175.1_ASM160517v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/175/GCF_001605175.1_ASM160517v1
GCA_001605195.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H542,SAMN03249367,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10335,67.7,chromosome:NZ_CP010843.1/CP010843.1,,1,3607,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/195/GCA_001605195.1_ASM160519v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/195/GCF_001605195.1_ASM160519v1
GCA_001605215.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H561,SAMN03249369,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.07301,67.7,chromosome:NZ_CP010845.1/CP010845.1,,1,3604,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/215/GCA_001605215.1_ASM160521v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/215/GCF_001605215.1_ASM160521v1
GCA_001605235.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H563,SAMN03249370,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10639,67.7,chromosome:NZ_CP010846.1/CP010846.1,,1,3625,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/235/GCA_001605235.1_ASM160523v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/235/GCF_001605235.1_ASM160523v1
GCA_001605255.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H622,SAMN03249371,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10743,67.7,chromosome:NZ_CP010847.1/CP010847.1,,1,3627,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/255/GCA_001605255.1_ASM160525v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/255/GCF_001605255.1_ASM160525v1
GCA_001605275.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,C393,SAMN03249373,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.13378,67.7,chromosome:NZ_CP010963.1/CP010963.1,,1,3638,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/275/GCA_001605275.1_ASM160527v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/275/GCF_001605275.1_ASM160527v1
GCA_001605295.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,E476,SAMN03249374,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10298,67.7,chromosome:NZ_CP010964.1/CP010964.1,,1,3621,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/295/GCA_001605295.1_ASM160529v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/295/GCF_001605295.1_ASM160529v1
GCA_001605345.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H564,SAMN03249377,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10955,67.7,chromosome:NZ_CP010249.1/CP010249.1,,1,3626,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/345/GCA_001605345.1_ASM160534v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/345/GCF_001605345.1_ASM160534v1
GCA_001605365.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H788,SAMN03167927,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10682,67.7,chromosome:NZ_CP010250.1/CP010250.1,,1,3623,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/365/GCA_001605365.1_ASM160536v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/365/GCF_001605365.1_ASM160536v1
GCA_001605385.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I468,SAMN03249378,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.1064,67.7,chromosome:NZ_CP010251.1/CP010251.1,,1,3630,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/385/GCA_001605385.1_ASM160538v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/385/GCF_001605385.1_ASM160538v1
GCA_001605405.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I469,SAMN03249379,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.11166,67.7,chromosome:NZ_CP010252.1/CP010252.1,,1,3625,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/405/GCA_001605405.1_ASM160540v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/405/GCF_001605405.1_ASM160540v1
GCA_001605425.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I472,SAMN03249380,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.11165,67.7,chromosome:NZ_CP010253.1/CP010253.1,,1,3622,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/425/GCA_001605425.1_ASM160542v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/425/GCF_001605425.1_ASM160542v1
GCA_001605445.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I476,SAMN03216666,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10533,67.7,chromosome:NZ_CP010254.1/CP010254.1,,1,3628,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/445/GCA_001605445.1_ASM160544v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/445/GCF_001605445.1_ASM160544v1
GCA_001605465.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I480,SAMN03216667,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10639,67.7,chromosome:NZ_CP010255.1/CP010255.1,,1,3628,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/465/GCA_001605465.1_ASM160546v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/465/GCF_001605465.1_ASM160546v1
GCA_001605485.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I483,SAMN03216668,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10744,67.7,chromosome:NZ_CP010256.1/CP010256.1,,1,3629,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/485/GCA_001605485.1_ASM160548v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/485/GCF_001605485.1_ASM160548v1
GCA_001605505.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I496,SAMN03216669,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.09671,67.7,chromosome:NZ_CP010257.1/CP010257.1,,1,3622,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/505/GCA_001605505.1_ASM160550v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/505/GCF_001605505.1_ASM160550v1
GCA_001605525.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I498,SAMN03216670,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.1065,67.7,chromosome:NZ_CP010258.1/CP010258.1,,1,3616,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/525/GCA_001605525.1_ASM160552v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/525/GCF_001605525.1_ASM160552v1
GCA_001605545.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I518,SAMN03216672,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10535,67.7,chromosome:NZ_CP010259.1/CP010259.1,,1,3627,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/545/GCA_001605545.1_ASM160554v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/545/GCF_001605545.1_ASM160554v1
GCA_001605565.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I521,SAMN03216673,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10429,67.7,chromosome:NZ_CP010260.1/CP010260.1,,1,3629,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/565/GCA_001605565.1_ASM160556v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/565/GCF_001605565.1_ASM160556v1
GCA_001605585.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I538,SAMN03216674,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10772,67.7,chromosome:NZ_CP010261.1/CP010261.1,,1,3630,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/585/GCA_001605585.1_ASM160558v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/585/GCF_001605585.1_ASM160558v1
GCA_001605605.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I539,SAMN03216675,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10667,67.7,chromosome:NZ_CP010262.1/CP010262.1,,1,3629,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/605/GCA_001605605.1_ASM160560v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/605/GCF_001605605.1_ASM160560v1
GCA_001605625.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I646,SAMN03216676,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10535,67.7,chromosome:NZ_CP010263.1/CP010263.1,,1,3626,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/625/GCA_001605625.1_ASM160562v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/625/GCF_001605625.1_ASM160562v1
GCA_001605645.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I656,SAMN03216677,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10176,67.7,chromosome:NZ_CP010264.1/CP010264.1,,1,3633,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/645/GCA_001605645.1_ASM160564v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/645/GCF_001605645.1_ASM160564v1
GCA_001605665.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I669,SAMN03216678,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10342,67.7,chromosome:NZ_CP010265.1/CP010265.1,,1,3622,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/665/GCA_001605665.1_ASM160566v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/665/GCF_001605665.1_ASM160566v1
GCA_001605685.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I707,SAMN03216679,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study,Complete,4.10756,67.7,chromosome:NZ_CP010266.1/CP010266.1,,1,3622,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/685/GCA_001605685.1_ASM160568v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/685/GCF_001605685.1_ASM160568v1
GCA_001605705.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,I475,SAMN03216665,PRJna266616,Bordetella pertussis genome sequencing and assembly,human_associated,Weigand study, Chromosome,4.1051,67.7,chromosome:NZ_CP010347.1/CP010347.1,,1,3622,2016-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/605/705/GCA_001605705.1_ASM160570v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/605/705/GCF_001605705.1_ASM160570v1
GCA_001609865.1,Mycobacterium avium subsp. hominissuis,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,MAH-P-9060-06,SAMN04226693,PRJna299461,Mycobacterium avium subsp. hominissuis genome sequencing,human_associated,Shoulah et al. 2018 plasmid,Scaffold,5.34201,69.1,,LNBF01,187,4724,2016-04-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/609/865/GCA_001609865.1_ASM160986v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/609/865/GCF_001609865.1_ASM160986v1
GCA_001609895.1,Mycobacterium avium subsp. hominissuis,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,MAHP-10058-06,SAMN04226718,PRJna299461,Mycobacterium avium subsp. hominissuis genome sequencing,human_associated,Shoulah et al. 2018 plasmid,Scaffold,5.2849,69.2,,LNBG01,370,4651,2016-04-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/609/895/GCA_001609895.1_ASM160989v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/609/895/GCF_001609895.1_ASM160989v1
